year,hs6,description_pt,value,share_pct,rank,basis
2022,151110,Óleo de palma em bruto,561782,0.248,8,mirror
2022,030365,Escamudo congelado,378096,0.167,9,mirror
2022,081320,Frutos secos,376064,0.166,10,mirror
2023,080131,Castanha de caju com casca,71654845,64.614,1,mirror
2023,150420,Óleos de peixe,13501850,12.175,2,mirror
2023,030354,Cavala congelada,6118942,5.518,3,mirror
2023,080132,Castanha de caju sem casca,5157200,4.65,4,mirror
2023,030389,Outro peixe congelado,3134633,2.827,5,mirror
2023,030353,Sardinha congelada,2677018,2.414,6,mirror
2023,030355,Carapau congelado,1768027,1.594,7,mirror
2023,030752,Polvo congelado,1293554,1.166,8,mirror
2023,190190,Preparações à base de farinha ou leite,673393,0.607,9,mirror
2023,120740,Sementes de sésamo (gergelim),580915,0.524,10,mirror
2024,080131,Castanha de caju com casca,198489538,91.595,1,mirror
2024,230120,Farinhas de peixe,4625825,2.135,2,mirror
2024,080132,Castanha de caju sem casca,4067603,1.877,3,mirror
2024,180100,Cacau,1451933,0.67,4,mirror
2024,120740,Sementes de sésamo (gergelim),1436310,0.663,5,mirror
2024,030752,Polvo congelado,1205585,0.556,6,mirror
2024,847180,Outras unidades de computadores,654649,0.302,7,mirror
2024,760200,Sucata de alumínio,610897,0.282,8,mirror
2024,030354,Cavala congelada,567403,0.262,9,mirror
2024,030389,Outro peixe congelado,470801,0.217,10,mirror
