year,hs6,description_pt,partner_code,partner,value,share_pct,basis
2003,730890,"Iron or steel; structures and parts thereof, n.e.c. in heading 7308",380,Itália,52733,5.648,mirror
2003,730890,"Iron or steel; structures and parts thereof, n.e.c. in heading 7308",757,Suíça,23293,2.495,mirror
2003,730890,"Iron or steel; structures and parts thereof, n.e.c. in heading 7308",724,Espanha,21747,2.329,mirror
2003,730890,"Iron or steel; structures and parts thereof, n.e.c. in heading 7308",251,França,18110,1.94,mirror
2003,730890,"Iron or steel; structures and parts thereof, n.e.c. in heading 7308",528,Países Baixos,9048,0.969,mirror
2003,730890,"Iron or steel; structures and parts thereof, n.e.c. in heading 7308",76,Brasil,2715,0.291,mirror
2003,730890,"Iron or steel; structures and parts thereof, n.e.c. in heading 7308",156,China,2323,0.249,mirror
2003,860900,Containers; (including containers for transport of fluids) specially designed and equipped for carriage by one or more modes of transport,56,Bélgica,55907,77.888,mirror
2003,860900,Containers; (including containers for transport of fluids) specially designed and equipped for carriage by one or more modes of transport,620,Portugal,9151,12.749,mirror
2003,860900,Containers; (including containers for transport of fluids) specially designed and equipped for carriage by one or more modes of transport,251,França,3396,4.731,mirror
2003,860900,Containers; (including containers for transport of fluids) specially designed and equipped for carriage by one or more modes of transport,392,Japão,1990,2.772,mirror
2003,860900,Containers; (including containers for transport of fluids) specially designed and equipped for carriage by one or more modes of transport,380,Itália,1334,1.859,mirror
2003,870332,Automóveis de passageiros,620,Portugal,1420974,34.011,mirror
2003,870332,Automóveis de passageiros,528,Países Baixos,874286,20.926,mirror
2003,870332,Automóveis de passageiros,724,Espanha,666260,15.947,mirror
2003,870332,Automóveis de passageiros,392,Japão,580270,13.889,mirror
2003,870332,Automóveis de passageiros,251,França,372383,8.913,mirror
2003,870332,Automóveis de passageiros,56,Bélgica,130646,3.127,mirror
2003,870332,Automóveis de passageiros,276,Alemanha,85000,2.034,mirror
2003,870332,Automóveis de passageiros,757,Suíça,22616,0.541,mirror
2003,870421,Veículos de mercadorias,620,Portugal,2475100,48.659,mirror
2003,870421,Veículos de mercadorias,392,Japão,1073759,21.109,mirror
2003,870421,Veículos de mercadorias,528,Países Baixos,986258,19.389,mirror
2003,870421,Veículos de mercadorias,56,Bélgica,160689,3.159,mirror
2003,870421,Veículos de mercadorias,724,Espanha,124580,2.449,mirror
2003,870421,Veículos de mercadorias,251,França,117714,2.314,mirror
2003,870421,Veículos de mercadorias,764,Tailândia,62137,1.222,mirror
2003,870421,Veículos de mercadorias,276,Alemanha,40000,0.786,mirror
2003,880230,"Aeroplanes and other aircraft, except unmanned; of an unladen weight exceeding 2000kg but not exceeding 15,000kg",842,EUA,1618370,100.0,mirror
2004,020714,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen",528,Países Baixos,4054496,70.596,direct
2004,020714,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen",76,Brasil,1244220,21.664,direct
2004,020714,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen",56,Bélgica,233923,4.073,direct
2004,020714,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen",724,Espanha,105932,1.844,direct
2004,020714,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen",620,Portugal,79039,1.376,direct
2004,020714,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen",380,Itália,20401,0.355,direct
2004,020714,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen",710,África do Sul,4505,0.078,direct
2004,020714,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen",32,Argentina,756,0.013,direct
2004,040120,"Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%",276,Alemanha,888209,40.337,direct
2004,040120,"Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%",528,Países Baixos,624368,28.355,direct
