year,hs6,description_pt,partner_code,partner,value,share_pct,basis
2011,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,490,Taiwan (Prov. China),59190,1.841,mirror
2011,999999,Commodities not specified according to kind,251,França,34226,59.514,mirror
2011,999999,Commodities not specified according to kind,736,Sudan (...2011),10335,17.971,mirror
2011,999999,Commodities not specified according to kind,724,Espanha,8959,15.578,mirror
2011,999999,Commodities not specified according to kind,842,EUA,2683,4.665,mirror
2011,999999,Commodities not specified according to kind,60,Bermuda,643,1.118,mirror
2011,999999,Commodities not specified according to kind,704,Vietname,376,0.654,mirror
2011,999999,Commodities not specified according to kind,699,Índia,197,0.343,mirror
2011,999999,Commodities not specified according to kind,72,Botsuana,90,0.156,mirror
2012,030379,Peixe congelado,768,Togo,5542517,89.836,mirror
2012,030379,Peixe congelado,384,Costa do Marfim,627094,10.164,mirror
2012,030389,Peixe congelado,410,Coreia do Sul,253797,100.0,mirror
2012,080131,"Cocos, castanhas de caju e nozes",699,Índia,121164764,81.604,mirror
2012,080131,"Cocos, castanhas de caju e nozes",704,Vietname,22078187,14.87,mirror
2012,080131,"Cocos, castanhas de caju e nozes",76,Brasil,5178802,3.488,mirror
2012,080131,"Cocos, castanhas de caju e nozes",380,Itália,57721,0.039,mirror
2012,080132,"Cocos, castanhas de caju e nozes",704,Vietname,1388628,85.13,mirror
2012,080132,"Cocos, castanhas de caju e nozes",792,Turquia,239063,14.656,mirror
2012,080132,"Cocos, castanhas de caju e nozes",620,Portugal,3490,0.214,mirror
2012,120740,"Oil seeds; sesamum seeds, whether or not broken",792,Turquia,317122,64.243,mirror
2012,120740,"Oil seeds; sesamum seeds, whether or not broken",156,China,176508,35.757,mirror
2012,400122,"Rubber; technically specified natural rubber (TSNR), in primary forms or in plates, sheets or strip (excluding latex and smoked sheets)",724,Espanha,5745444,83.791,mirror
2012,400122,"Rubber; technically specified natural rubber (TSNR), in primary forms or in plates, sheets or strip (excluding latex and smoked sheets)",251,França,1111453,16.209,mirror
2012,440349,Madeira em bruto,132,Cabo Verde,93564,57.487,mirror
2012,440349,Madeira em bruto,156,China,69194,42.513,mirror
2012,440399,Madeira em bruto,156,China,5878578,97.722,mirror
2012,440399,Madeira em bruto,699,Índia,69403,1.154,mirror
