year,hs6,description_pt,partner_code,partner,value,share_pct,basis
2003,870829,"Vehicles; parts and accessories, of bodies, other than safety seat belts",842,EUA,41213144,10.959,direct
2003,870829,"Vehicles; parts and accessories, of bodies, other than safety seat belts",392,Japão,39712882,10.56,direct
2003,870829,"Vehicles; parts and accessories, of bodies, other than safety seat belts",32,Argentina,34214179,9.098,direct
2003,870829,"Vehicles; parts and accessories, of bodies, other than safety seat belts",380,Itália,24445845,6.5,direct
2003,870829,"Vehicles; parts and accessories, of bodies, other than safety seat belts",724,Espanha,19495103,5.184,direct
2003,870829,"Vehicles; parts and accessories, of bodies, other than safety seat belts",752,Suécia,15700648,4.175,direct
2003,870840,Vehicle parts; gear boxes and parts thereof,32,Argentina,60586485,24.231,direct
2003,870840,Vehicle parts; gear boxes and parts thereof,392,Japão,56023061,22.406,direct
2003,870840,Vehicle parts; gear boxes and parts thereof,842,EUA,33851792,13.538,direct
2003,870840,Vehicle parts; gear boxes and parts thereof,276,Alemanha,26487924,10.593,direct
2003,870840,Vehicle parts; gear boxes and parts thereof,380,Itália,15892113,6.356,direct
2003,870840,Vehicle parts; gear boxes and parts thereof,152,Chile,15298656,6.118,direct
2003,870840,Vehicle parts; gear boxes and parts thereof,251,França,13137230,5.254,direct
2003,870840,Vehicle parts; gear boxes and parts thereof,752,Suécia,12609278,5.043,direct
2003,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",36,Austrália,199720284,36.775,mirror
2003,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",842,EUA,149127505,27.459,mirror
2003,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",124,Canadá,78515862,14.457,mirror
2003,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",156,China,67026673,12.342,mirror
2003,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",710,África do Sul,18069981,3.327,mirror
2003,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",360,Indonésia,11229339,2.068,mirror
2003,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",862,Venezuela,9123212,1.68,mirror
2003,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",554,Nova Zelândia,5324616,0.98,mirror
