year,hs6,description_pt,value,share_pct,rank,basis
2015,843143,Boring or sinking machinery; parts for boring or sinking machinery of subheading 8430.41 or 8430.49,266345,0.078,9,mirror
2015,151590,"Fixed vegetable fats and oils and their fractions n.e.c. in heading 1515; other than linseed, maize (corn), castor, sesame, microbial oils, whether or not refined, but not chemically modified",256476,0.075,10,mirror
2016,270900,Petróleo bruto,41210349,67.146,1,mirror
2016,090111,Café,14118626,23.004,2,mirror
2016,630900,"Clothing; worn, and other worn articles",473294,0.771,3,mirror
2016,190220,"Food preparations; pasta, stuffed (with meat or other substances), whether or not cooked or otherwise prepared",384152,0.626,4,mirror
2016,880220,"Aeroplanes and other aircraft, except unmanned; of an unladen weight not exceeding 2000kg",372893,0.608,5,mirror
2016,999999,Commodities not specified according to kind,363251,0.592,6,mirror
2016,760200,Aluminium; waste and scrap,296459,0.483,7,mirror
2016,848180,"Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves",293134,0.478,8,mirror
2016,890520,Floating or submersible drilling or production platforms,217509,0.354,9,mirror
2016,851762,"Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus",208625,0.34,10,mirror
2017,090190,Café,11814025,48.87,1,direct
2017,630900,"Clothing; worn, and other worn articles",4564028,18.88,2,direct
2017,090111,Café,1928721,7.978,3,direct
2017,130219,Vegetable saps and extracts; n.e.c. in item no. 1302.1,917530,3.795,4,direct
2017,121220,121220,540712,2.237,5,direct
2017,030269,Peixe fresco ou refrigerado,495268,2.049,6,direct
2017,271019,Combustíveis refinados,485763,2.009,7,direct
2017,960500,"Travel sets; for personal toilet, sewing, shoe or clothes cleaning",362964,1.501,8,direct
2017,030379,Peixe congelado,329789,1.364,9,direct
2017,870510,Vehicles; crane lorries,308593,1.277,10,direct
2017,270900,Petróleo bruto,72032089,69.723,1,mirror
2017,090111,Café,16986667,16.442,2,mirror
2017,841330,"Pumps; fuel, lubricating or cooling medium pumps for internal combustion piston engines",5642087,5.461,3,mirror
2017,121299,"Vegetable products; fit for human consumption, n.e.c. in heading no. 1212, fresh, chilled, frozen or dried, whether or not ground",986907,0.955,4,mirror
2017,851762,"Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus",785120,0.76,5,mirror
2017,271019,Combustíveis refinados,695349,0.673,6,mirror
2017,760200,Aluminium; waste and scrap,413557,0.4,7,mirror
2017,420231,"Cases and containers; of a kind normally carried in the pocket or in the handbag, with outer surface of leather or of composition leather",302423,0.293,8,mirror
2017,902690,"Instruments and apparatus; parts and accessories for those measuring or checking the flow, level, pressure or other variables of liquids or gases (excluding those of heading no. 9014, 9015, 9028 or 9032)",296127,0.287,9,mirror
2017,850710,"Electric accumulators; lead-acid, of a kind used for starting piston engines, including separators, whether or not rectangular (including square)",284772,0.276,10,mirror
2018,090190,Café,14989827,64.912,1,direct
2018,090111,Café,4211495,18.238,2,direct
2018,130219,Vegetable saps and extracts; n.e.c. in item no. 1302.1,1379920,5.976,3,direct
2018,130214,Vegetable saps and extracts; of ephedra,688569,2.982,4,direct
2018,090500,090500,492427,2.132,5,direct
2018,121010,Hop cones; neither ground nor powdered nor in the form of pellets,232116,1.005,6,direct
2018,120300,Copra,211898,0.918,7,direct
2018,294200,Organic compounds; n.e.c. in chapter 29,123400,0.534,8,direct
