year,partner_code,partner,value,share_pct,rank,basis
2014,24,Angola,36456445,21.481,2,direct
2014,156,China,3993650,2.353,3,direct
2014,842,EUA,3905923,2.301,4,direct
2014,266,Gabão,3551964,2.093,5,direct
2014,56,Bélgica,2789642,1.644,6,direct
2014,724,Espanha,2124678,1.252,7,direct
2014,528,Países Baixos,1789466,1.054,8,direct
2014,784,Emirados Árabes Unidos,1410946,0.831,9,direct
2014,360,Indonésia,1071855,0.632,10,direct
2014,620,Portugal,75199708,48.745,1,mirror
2014,24,Angola,39430598,25.559,2,mirror
2014,156,China,5727717,3.713,3,mirror
2014,266,Gabão,3129700,2.029,4,mirror
2014,682,Arábia Saudita,2912754,1.888,5,mirror
2014,344,Hong Kong (RAEHK),2146760,1.392,6,mirror
2014,528,Países Baixos,2078950,1.348,7,mirror
2014,699,Índia,1665238,1.079,8,mirror
2014,784,Emirados Árabes Unidos,1479531,0.959,9,mirror
2014,764,Tailândia,1414741,0.917,10,mirror
2015,620,Portugal,83094017,58.58,1,direct
2015,24,Angola,29835013,21.033,2,direct
2015,156,China,4578332,3.228,3,direct
2015,392,Japão,3173741,2.237,4,direct
2015,724,Espanha,2901911,2.046,5,direct
2015,266,Gabão,2518288,1.775,6,direct
2015,842,EUA,2145410,1.512,7,direct
2015,56,Bélgica,1689277,1.191,8,direct
2015,784,Emirados Árabes Unidos,1432863,1.01,9,direct
2015,528,Países Baixos,1371984,0.967,10,direct
2015,620,Portugal,63730578,47.414,1,mirror
2015,24,Angola,24024750,17.874,2,mirror
2015,178,Congo,15364680,11.431,3,mirror
2015,156,China,5956741,4.432,4,mirror
2015,266,Gabão,3178769,2.365,5,mirror
2015,528,Países Baixos,2537689,1.888,6,mirror
2015,344,Hong Kong (RAEHK),1937663,1.442,7,mirror
2015,724,Espanha,1688167,1.256,8,mirror
2015,392,Japão,1321091,0.983,9,mirror
2015,784,Emirados Árabes Unidos,1096055,0.815,10,mirror
2016,620,Portugal,82357225,59.1,1,direct
2016,24,Angola,21250029,15.249,2,direct
2016,156,China,7476520,5.365,3,direct
2016,392,Japão,3289022,2.36,4,direct
2016,724,Espanha,2942973,2.112,5,direct
2016,56,Bélgica,2905028,2.085,6,direct
2016,842,EUA,2491427,1.788,7,direct
2016,266,Gabão,2201010,1.579,8,direct
2016,44,Bahamas,1504783,1.08,9,direct
2016,784,Emirados Árabes Unidos,1467255,1.053,10,direct
2016,620,Portugal,70946544,51.021,1,mirror
2016,24,Angola,21511544,15.47,2,mirror
2016,710,África do Sul,13229175,9.514,3,mirror
2016,156,China,6404491,4.606,4,mirror
2016,724,Espanha,2669857,1.92,5,mirror
2016,842,EUA,1994248,1.434,6,mirror
2016,682,Arábia Saudita,1945834,1.399,7,mirror
2016,528,Países Baixos,1782808,1.282,8,mirror
2016,56,Bélgica,1748835,1.258,9,mirror
2016,266,Gabão,1673143,1.203,10,mirror
2017,620,Portugal,80088701,54.464,1,direct
2017,24,Angola,29112302,19.798,2,direct
2017,156,China,7413843,5.042,3,direct
2017,566,Nigéria,3113825,2.118,4,direct
2017,842,EUA,2683790,1.825,5,direct
2017,251,França,2629497,1.788,6,direct
2017,724,Espanha,2246323,1.528,7,direct
2017,76,Brasil,2028109,1.379,8,direct
2017,528,Países Baixos,1738526,1.182,9,direct
2017,266,Gabão,1737599,1.182,10,direct
2017,620,Portugal,63621592,46.891,1,mirror
2017,24,Angola,23868606,17.592,2,mirror
2017,156,China,6901858,5.087,3,mirror
2017,682,Arábia Saudita,4561090,3.362,4,mirror
2017,826,Reino Unido,3678593,2.711,5,mirror
2017,251,França,3624320,2.671,6,mirror
2017,842,EUA,3140792,2.315,7,mirror
2017,266,Gabão,2766504,2.039,8,mirror
2017,566,Nigéria,2545349,1.876,9,mirror
2017,528,Países Baixos,2361800,1.741,10,mirror
2018,620,Portugal,79707266,53.745,1,direct
2018,24,Angola,34403294,23.198,2,direct
2018,156,China,8638576,5.825,3,direct
2018,76,Brasil,2341999,1.579,4,direct
2018,842,EUA,2245541,1.514,5,direct
2018,458,Malásia,2020449,1.362,6,direct
2018,56,Bélgica,1614950,1.089,7,direct
2018,724,Espanha,1589899,1.072,8,direct
2018,528,Países Baixos,1546809,1.043,9,direct
2018,266,Gabão,1538232,1.037,10,direct
2018,620,Portugal,75492782,52.856,1,mirror
2018,24,Angola,27066954,18.951,2,mirror
2018,156,China,7255124,5.08,3,mirror
2018,266,Gabão,3161818,2.214,4,mirror
2018,528,Países Baixos,2915649,2.041,5,mirror
2018,784,Emirados Árabes Unidos,2383590,1.669,6,mirror
2018,76,Brasil,2325861,1.628,7,mirror
2018,251,França,2178300,1.525,8,mirror
2018,842,EUA,2068258,1.448,9,mirror
2018,792,Turquia,1878504,1.315,10,mirror
2019,620,Portugal,72269061,48.941,1,direct
2019,24,Angola,29046516,19.67,2,direct
2019,156,China,8979192,6.081,3,direct
2019,566,Nigéria,6770854,4.585,4,direct
2019,56,Bélgica,5250158,3.555,5,direct
2019,76,Brasil,2662692,1.803,6,direct
2019,842,EUA,2541909,1.721,7,direct
2019,392,Japão,2332643,1.58,8,direct
2019,528,Países Baixos,1809180,1.225,9,direct
2019,792,Turquia,1724384,1.168,10,direct
2019,620,Portugal,54620016,37.034,1,mirror
2019,266,Gabão,37330347,25.311,2,mirror
2019,24,Angola,9889251,6.705,3,mirror
2019,156,China,8920559,6.048,4,mirror
2019,528,Países Baixos,7296986,4.948,5,mirror
2019,76,Brasil,3229926,2.19,6,mirror
2019,842,EUA,2696727,1.828,7,mirror
2019,251,França,2682109,1.819,8,mirror
2019,178,Congo,2423443,1.643,9,mirror
2019,792,Turquia,2389860,1.62,10,mirror
2020,620,Portugal,72492937,52.515,1,direct
2020,24,Angola,15237280,11.038,2,direct
2020,768,Togo,10698581,7.75,3,direct
2020,156,China,6652831,4.819,4,direct
2020,76,Brasil,3795018,2.749,5,direct
2020,226,Guiné Equatorial,3490727,2.529,6,direct
2020,528,Países Baixos,2161802,1.566,7,direct
2020,562,Niger,2039645,1.478,8,direct
2020,724,Espanha,1954177,1.416,9,direct
2020,792,Turquia,1903117,1.379,10,direct
2020,620,Portugal,57429200,48.722,1,mirror
2020,156,China,20313472,17.234,2,mirror
2020,528,Países Baixos,4512059,3.828,3,mirror
2020,76,Brasil,3083209,2.616,4,mirror
2020,251,França,3065052,2.6,5,mirror
2020,24,Angola,2929035,2.485,6,mirror
2020,266,Gabão,2840531,2.41,7,mirror
2020,792,Turquia,2627575,2.229,8,mirror
2020,784,Emirados Árabes Unidos,2211647,1.876,9,mirror
2020,392,Japão,2103739,1.785,10,mirror
2021,620,Portugal,81894455,49.252,1,direct
2021,24,Angola,19902137,11.969,2,direct
2021,768,Togo,15580980,9.371,3,direct
2021,156,China,11933666,7.177,4,direct
2021,392,Japão,5093755,3.063,5,direct
2021,792,Turquia,3475302,2.09,6,direct
2021,56,Bélgica,3237077,1.947,7,direct
2021,842,EUA,2954368,1.777,8,direct
2021,76,Brasil,2821190,1.697,9,direct
2021,724,Espanha,2380679,1.432,10,direct
2021,620,Portugal,67065345,50.53,1,mirror
2021,156,China,14905131,11.23,2,mirror
2021,24,Angola,6855500,5.165,3,mirror
2021,792,Turquia,4558134,3.434,4,mirror
2021,56,Bélgica,3561045,2.683,5,mirror
2021,528,Países Baixos,3315348,2.498,6,mirror
2021,842,EUA,3258206,2.455,7,mirror
2021,76,Brasil,3050736,2.299,8,mirror
2021,699,Índia,2636785,1.987,9,mirror
2021,724,Espanha,2381277,1.794,10,mirror
2022,620,Portugal,79159823,40.326,1,direct
2022,24,Angola,31500653,16.047,2,direct
