year,partner_code,partner,hs6,description_pt,competitor_code,competitor,value,share_pct,rank,is_country,market_total
2003,826,Reino Unido,870899,Vehicle parts and accessories; n.e.c. in heading no. 8708,620,Portugal,57585085,0.943,11,1,6109146730
2003,842,EUA,220421,Vinho,380,Itália,879728232,30.636,1,0,2871551883
2003,842,EUA,220421,Vinho,251,França,782787636,27.26,2,0,2871551883
2003,842,EUA,220421,Vinho,36,Austrália,651344315,22.683,3,0,2871551883
2003,842,EUA,220421,Vinho,152,Chile,150507279,5.241,4,0,2871551883
2003,842,EUA,220421,Vinho,724,Espanha,122242638,4.257,5,0,2871551883
2003,842,EUA,220421,Vinho,620,Portugal,53226898,1.854,7,1,2871551883
2003,842,EUA,271019,Combustíveis refinados,124,Canadá,2656175300,18.266,1,0,14541866136
2003,842,EUA,271019,Combustíveis refinados,862,Venezuela,1221719125,8.401,2,0,14541866136
2003,842,EUA,271019,Combustíveis refinados,643,Rússia,1217227969,8.371,3,0,14541866136
2003,842,EUA,271019,Combustíveis refinados,12,Argélia,1115944778,7.674,4,0,14541866136
2003,842,EUA,271019,Combustíveis refinados,76,Brasil,831698230,5.719,5,0,14541866136
2003,842,EUA,271019,Combustíveis refinados,620,Portugal,15110000,0.104,48,1,14541866136
2003,842,EUA,401110,"Rubber; new pneumatic tyres, of a kind used on motor cars (including station wagons and racing cars)",124,Canadá,665310202,24.944,1,0,2667175428
2003,842,EUA,401110,"Rubber; new pneumatic tyres, of a kind used on motor cars (including station wagons and racing cars)",392,Japão,605545408,22.704,2,0,2667175428
2003,842,EUA,401110,"Rubber; new pneumatic tyres, of a kind used on motor cars (including station wagons and racing cars)",410,Coreia do Sul,308608855,11.571,3,0,2667175428
2003,842,EUA,401110,"Rubber; new pneumatic tyres, of a kind used on motor cars (including station wagons and racing cars)",156,China,216255660,8.108,4,0,2667175428
2003,842,EUA,401110,"Rubber; new pneumatic tyres, of a kind used on motor cars (including station wagons and racing cars)",484,México,124425374,4.665,5,0,2667175428
2003,842,EUA,401110,"Rubber; new pneumatic tyres, of a kind used on motor cars (including station wagons and racing cars)",620,Portugal,5778310,0.217,23,1,2667175428
2003,842,EUA,640399,"Footwear; n.e.c. in heading no. 6403, (not covering the ankle), outer soles of rubber, plastics or composition leather, uppers of leather",156,China,4856324858,65.742,1,0,7386917895
2003,842,EUA,640399,"Footwear; n.e.c. in heading no. 6403, (not covering the ankle), outer soles of rubber, plastics or composition leather, uppers of leather",76,Brasil,796349455,10.781,2,0,7386917895
2003,842,EUA,640399,"Footwear; n.e.c. in heading no. 6403, (not covering the ankle), outer soles of rubber, plastics or composition leather, uppers of leather",380,Itália,452378779,6.124,3,0,7386917895
2003,842,EUA,640399,"Footwear; n.e.c. in heading no. 6403, (not covering the ankle), outer soles of rubber, plastics or composition leather, uppers of leather",360,Indonésia,322864572,4.371,4,0,7386917895
2003,842,EUA,640399,"Footwear; n.e.c. in heading no. 6403, (not covering the ankle), outer soles of rubber, plastics or composition leather, uppers of leather",704,Vietname,170399715,2.307,5,0,7386917895
2003,842,EUA,640399,"Footwear; n.e.c. in heading no. 6403, (not covering the ankle), outer soles of rubber, plastics or composition leather, uppers of leather",620,Portugal,79987973,1.083,8,1,7386917895
2003,842,EUA,870322,Automóveis de passageiros,392,Japão,1226511134,59.996,1,0,2044310053
2003,842,EUA,870322,Automóveis de passageiros,410,Coreia do Sul,811964711,39.718,2,0,2044310053
2003,842,EUA,870322,Automóveis de passageiros,124,Canadá,3009547,0.147,3,0,2044310053
2003,842,EUA,870322,Automóveis de passageiros,826,Reino Unido,1578804,0.077,4,0,2044310053
2003,842,EUA,870322,Automóveis de passageiros,490,Taiwan (Prov. China),438156,0.021,5,0,2044310053
2003,842,EUA,870332,Automóveis de passageiros,484,México,235294494,65.423,1,0,359651520
2003,842,EUA,870332,Automóveis de passageiros,276,Alemanha,83416625,23.194,2,0,359651520
2003,842,EUA,870332,Automóveis de passageiros,76,Brasil,39913987,11.098,3,0,359651520
2003,842,EUA,870332,Automóveis de passageiros,752,Suécia,336999,0.094,4,0,359651520
2003,842,EUA,870332,Automóveis de passageiros,40,Áustria,224264,0.062,5,0,359651520
2003,842,EUA,870899,Vehicle parts and accessories; n.e.c. in heading no. 8708,124,Canadá,4376400057,36.708,1,0,11922284696
2003,842,EUA,870899,Vehicle parts and accessories; n.e.c. in heading no. 8708,392,Japão,2693518617,22.592,2,0,11922284696
2003,842,EUA,870899,Vehicle parts and accessories; n.e.c. in heading no. 8708,484,México,1761280526,14.773,3,0,11922284696
2003,842,EUA,870899,Vehicle parts and accessories; n.e.c. in heading no. 8708,276,Alemanha,711054406,5.964,4,0,11922284696
2003,842,EUA,870899,Vehicle parts and accessories; n.e.c. in heading no. 8708,156,China,267988053,2.248,5,0,11922284696
2003,842,EUA,870899,Vehicle parts and accessories; n.e.c. in heading no. 8708,620,Portugal,19536124,0.164,23,1,11922284696
2004,251,França,220421,Vinho,620,Portugal,121408481,34.485,1,1,352062205
2004,251,França,220421,Vinho,380,Itália,53603834,15.226,2,0,352062205
2004,251,França,220421,Vinho,724,Espanha,32603650,9.261,3,0,352062205
2004,251,França,220421,Vinho,251,França,30165529,8.568,4,0,352062205
2004,251,França,220421,Vinho,36,Austrália,20199087,5.737,5,0,352062205
2004,251,França,220421,Vinho,276,Alemanha,16125186,4.58,6,0,352062205
2004,251,França,271019,Combustíveis refinados,643,Rússia,1736329107,20.463,1,0,8485132975
2004,251,França,271019,Combustíveis refinados,276,Alemanha,919837172,10.841,2,0,8485132975
2004,251,França,271019,Combustíveis refinados,528,Países Baixos,752146684,8.864,3,0,8485132975
2004,251,França,271019,Combustíveis refinados,56,Bélgica,703636781,8.293,4,0,8485132975
2004,251,França,271019,Combustíveis refinados,380,Itália,624501092,7.36,5,0,8485132975
2004,251,França,271019,Combustíveis refinados,620,Portugal,7683813,0.091,39,1,8485132975
2004,251,França,401110,"Rubber; new pneumatic tyres, of a kind used on motor cars (including station wagons and racing cars)",276,Alemanha,214916645,17.54,1,0,1225310119
2004,251,França,401110,"Rubber; new pneumatic tyres, of a kind used on motor cars (including station wagons and racing cars)",380,Itália,205045987,16.734,2,0,1225310119
2004,251,França,401110,"Rubber; new pneumatic tyres, of a kind used on motor cars (including station wagons and racing cars)",724,Espanha,202291905,16.509,3,0,1225310119
2004,251,França,401110,"Rubber; new pneumatic tyres, of a kind used on motor cars (including station wagons and racing cars)",826,Reino Unido,68616938,5.6,4,0,1225310119
2004,251,França,401110,"Rubber; new pneumatic tyres, of a kind used on motor cars (including station wagons and racing cars)",528,Países Baixos,65092858,5.312,5,0,1225310119
2004,251,França,401110,"Rubber; new pneumatic tyres, of a kind used on motor cars (including station wagons and racing cars)",620,Portugal,42218058,3.445,9,1,1225310119
2004,251,França,640399,"Footwear; n.e.c. in heading no. 6403, (not covering the ankle), outer soles of rubber, plastics or composition leather, uppers of leather",380,Itália,340233583,23.36,1,0,1456465151
2004,251,França,640399,"Footwear; n.e.c. in heading no. 6403, (not covering the ankle), outer soles of rubber, plastics or composition leather, uppers of leather",620,Portugal,198064999,13.599,2,1,1456465151
2004,251,França,640399,"Footwear; n.e.c. in heading no. 6403, (not covering the ankle), outer soles of rubber, plastics or composition leather, uppers of leather",704,Vietname,166740118,11.448,3,0,1456465151
2004,251,França,640399,"Footwear; n.e.c. in heading no. 6403, (not covering the ankle), outer soles of rubber, plastics or composition leather, uppers of leather",724,Espanha,144328063,9.909,4,0,1456465151
2004,251,França,640399,"Footwear; n.e.c. in heading no. 6403, (not covering the ankle), outer soles of rubber, plastics or composition leather, uppers of leather",528,Países Baixos,115431352,7.925,5,0,1456465151
2004,251,França,640399,"Footwear; n.e.c. in heading no. 6403, (not covering the ankle), outer soles of rubber, plastics or composition leather, uppers of leather",156,China,114094117,7.834,6,0,1456465151
2004,251,França,870322,Automóveis de passageiros,724,Espanha,1073040742,46.317,1,0,2316717623
