year,hs6,description_pt,value,share_pct,rank,basis
2012,150790,Óleo de soja,10033485,1.383,6,mirror
2012,040221,"Leite e natas, concentrados ou em pó",8945857,1.233,7,mirror
2012,020714,Carne de aves,8940868,1.232,8,mirror
2012,220300,Cerveja,6258060,0.862,9,mirror
2012,690890,Azulejos e ladrilhos cerâmicos,5492060,0.757,10,mirror
2013,271019,Combustíveis refinados,134431172,18.511,1,direct
2013,100630,Arroz,27120806,3.734,2,direct
2013,252329,Cimento,21999442,3.029,3,direct
2013,040221,"Leite e natas, concentrados ou em pó",11946917,1.645,4,direct
2013,020714,Carne de aves,11832380,1.629,5,direct
2013,271113,Gás natural e outros gases de petróleo,10988035,1.513,6,direct
2013,170199,Açúcar de cana ou de beterraba,10514524,1.448,7,direct
2013,100590,Milho,9630465,1.326,8,direct
2013,150790,Óleo de soja,9625814,1.325,9,direct
2013,100119,Trigo,8732830,1.202,10,direct
2013,271019,Combustíveis refinados,150092148,19.826,1,mirror
2013,271012,Combustíveis refinados,42408065,5.602,2,mirror
2013,100630,Arroz,15509552,2.049,3,mirror
2013,252329,Cimento,12836514,1.696,4,mirror
2013,040221,"Leite e natas, concentrados ou em pó",12412119,1.64,5,mirror
2013,020714,Carne de aves,10046197,1.327,6,mirror
2013,150790,Óleo de soja,8367880,1.105,7,mirror
2013,721420,Varões de ferro ou aço,7471624,0.987,8,mirror
2013,100590,Milho,6645064,0.878,9,mirror
2013,220300,Cerveja,6612270,0.873,10,mirror
2014,271019,Combustíveis refinados,99802370,13.003,1,direct
2014,252329,Cimento,23751332,3.094,2,direct
2014,850300,Partes de máquinas elétricas,20707327,2.698,3,direct
2014,100630,Arroz,20342993,2.65,4,direct
2014,850213,Grupos geradores,16235655,2.115,5,direct
2014,020714,Carne de aves,11730184,1.528,6,direct
2014,721420,Varões de ferro ou aço,10931223,1.424,7,direct
2014,040221,"Leite e natas, concentrados ou em pó",10921496,1.423,8,direct
2014,890110,Navios,10705871,1.395,9,direct
2014,271113,Gás natural e outros gases de petróleo,10179064,1.326,10,direct
2014,271019,Combustíveis refinados,47531863,6.694,1,mirror
2014,100630,Arroz,12920939,1.82,2,mirror
2014,252329,Cimento,12519151,1.763,3,mirror
2014,040221,"Leite e natas, concentrados ou em pó",11280626,1.589,4,mirror
