year,partner_code,partner,value,share_pct,rank,basis
2013,764,Tailândia,11341201,1.498,10,mirror
2014,620,Portugal,299515584,39.022,1,direct
2014,528,Países Baixos,113924785,14.843,2,direct
2014,724,Espanha,64798035,8.442,3,direct
2014,246,Finlândia,35621351,4.641,4,direct
2014,156,China,31360174,4.086,5,direct
2014,56,Bélgica,28901607,3.765,6,direct
2014,76,Brasil,25200317,3.283,7,direct
2014,251,França,15428115,2.01,8,direct
2014,276,Alemanha,13907003,1.812,9,direct
2014,842,EUA,13031651,1.698,10,direct
2014,620,Portugal,285572506,40.219,1,mirror
2014,528,Países Baixos,66301540,9.338,2,mirror
2014,724,Espanha,58873654,8.291,3,mirror
2014,156,China,51223437,7.214,4,mirror
2014,826,Reino Unido,37854496,5.331,5,mirror
2014,380,Itália,36047328,5.077,6,mirror
2014,76,Brasil,21273681,2.996,7,mirror
2014,246,Finlândia,15805035,2.226,8,mirror
2014,251,França,14607178,2.057,9,mirror
2014,56,Bélgica,13938233,1.963,10,mirror
2015,620,Portugal,262614699,43.52,1,direct
2015,528,Países Baixos,69982675,11.597,2,direct
2015,724,Espanha,44018179,7.295,3,direct
2015,156,China,33485266,5.549,4,direct
2015,76,Brasil,22954176,3.804,5,direct
2015,56,Bélgica,16321454,2.705,6,direct
2015,251,França,15917964,2.638,7,direct
2015,899,"Areas, nes",12540456,2.078,8,direct
2015,842,EUA,12306932,2.039,9,direct
2015,764,Tailândia,12127624,2.01,10,direct
2015,620,Portugal,237901017,42.048,1,mirror
2015,528,Países Baixos,89717439,15.857,2,mirror
2015,724,Espanha,45160916,7.982,3,mirror
2015,156,China,43300195,7.653,4,mirror
2015,76,Brasil,21324068,3.769,5,mirror
2015,251,França,14746839,2.606,6,mirror
2015,56,Bélgica,13463263,2.38,7,mirror
2015,764,Tailândia,13240037,2.34,8,mirror
2015,344,Hong Kong (RAEHK),10421027,1.842,9,mirror
2015,380,Itália,8928534,1.578,10,mirror
2016,620,Portugal,312602099,46.507,1,direct
2016,724,Espanha,75761139,11.271,2,direct
2016,528,Países Baixos,42850904,6.375,3,direct
2016,156,China,32164574,4.785,4,direct
2016,76,Brasil,23092096,3.436,5,direct
2016,56,Bélgica,20777271,3.091,6,direct
2016,251,França,16575858,2.466,7,direct
2016,899,"Areas, nes",15492736,2.305,8,direct
2016,380,Itália,12420412,1.848,9,direct
2016,842,EUA,11181215,1.663,10,direct
2016,620,Portugal,286132304,37.614,1,mirror
2016,566,Nigéria,98428115,12.939,2,mirror
2016,724,Espanha,94094005,12.369,3,mirror
2016,156,China,48671438,6.398,4,mirror
2016,251,França,40139258,5.277,5,mirror
2016,528,Países Baixos,36240547,4.764,6,mirror
2016,380,Itália,23983807,3.153,7,mirror
2016,76,Brasil,19740798,2.595,8,mirror
2016,56,Bélgica,15168098,1.994,9,mirror
2016,842,EUA,8693747,1.143,10,mirror
2017,620,Portugal,340711722,42.932,1,direct
2017,724,Espanha,100032346,12.605,2,direct
2017,380,Itália,48798834,6.149,3,direct
2017,156,China,42845872,5.399,4,direct
2017,528,Países Baixos,36409022,4.588,5,direct
2017,251,França,30029101,3.784,6,direct
2017,56,Bélgica,27991843,3.527,7,direct
2017,76,Brasil,24186527,3.048,8,direct
2017,899,"Areas, nes",14170636,1.786,9,direct
2017,392,Japão,10397021,1.31,10,direct
2017,620,Portugal,301176515,40.376,1,mirror
2017,724,Espanha,101573740,13.617,2,mirror
