year,hs6,description_pt,value,share_pct,rank,basis
2012,890520,Plataformas e dragas,892751499,1.183,3,mirror
2012,271019,Combustíveis refinados,490676644,0.65,4,mirror
2012,271112,Gás natural e outros gases de petróleo,318401111,0.422,5,mirror
2012,271012,Combustíveis refinados,104521015,0.138,6,mirror
2012,271113,Gás natural e outros gases de petróleo,96865316,0.128,7,mirror
2012,251611,Granito,39486514,0.052,8,mirror
2012,890590,Plataformas e dragas,36886131,0.049,9,mirror
2012,271011,Combustíveis refinados,31433363,0.042,10,mirror
2013,270900,Petróleo bruto,65464178236,96.68,1,direct
2013,710221,Diamantes,1156063734,1.707,2,direct
2013,270740,Produtos da destilação do alcatrão,1041210067,1.538,3,direct
2013,030219,Peixe fresco ou refrigerado,49146741,0.073,4,direct
2013,440310,Madeira em bruto,1336889,0.002,5,direct
2013,090111,Café,590880,0.001,6,direct
2013,270900,Petróleo bruto,67290277428,93.062,1,mirror
2013,890520,Plataformas e dragas,786302637,1.087,2,mirror
2013,271019,Combustíveis refinados,672496034,0.93,3,mirror
2013,890190,Navios,549567516,0.76,4,mirror
2013,271111,Gás natural e outros gases de petróleo,269688828,0.373,5,mirror
2013,890400,Rebocadores,265484567,0.367,6,mirror
2013,271112,Gás natural e outros gases de petróleo,231776791,0.321,7,mirror
2013,271012,Combustíveis refinados,223465505,0.309,8,mirror
2013,890590,Plataformas e dragas,96301185,0.133,9,mirror
2013,890690,Outros navios,85809904,0.119,10,mirror
2014,270900,Petróleo bruto,56439535479,96.194,1,direct
2014,710221,Diamantes,1274009584,2.171,2,direct
2014,270740,Produtos da destilação do alcatrão,896700136,1.528,3,direct
2014,030219,Peixe fresco ou refrigerado,48757176,0.083,4,direct
2014,251512,Mármore e travertino,7199794,0.012,5,direct
2014,440310,Madeira em bruto,4952382,0.008,6,direct
2014,090111,Café,1214640,0.002,7,direct
2014,270900,Petróleo bruto,61309316813,94.763,1,mirror
2014,271019,Combustíveis refinados,549285040,0.849,2,mirror
2014,271112,Gás natural e outros gases de petróleo,304466641,0.471,3,mirror
2014,271111,Gás natural e outros gases de petróleo,297758063,0.46,4,mirror
2014,271012,Combustíveis refinados,173311722,0.268,5,mirror
2014,271113,Gás natural e outros gases de petróleo,78763852,0.122,6,mirror
2014,271011,Combustíveis refinados,37041725,0.057,7,mirror
2014,251611,Granito,27293070,0.042,8,mirror
2014,841182,Turborreatores e turbinas a gás,12812698,0.02,9,mirror
2014,999999,Mercadorias não especificadas,9570364,0.015,10,mirror
2015,270900,Petróleo bruto,31393669832,92.539,1,direct
2015,710221,Diamantes,1087526357,3.206,2,direct
2015,271012,Combustíveis refinados,282327063,0.832,3,direct
2015,890520,Plataformas e dragas,236586402,0.697,4,direct
2015,270740,Produtos da destilação do alcatrão,103267117,0.304,5,direct
2015,271112,Gás natural e outros gases de petróleo,87560118,0.258,6,direct
2015,843143,Partes de máquinas de terraplanagem,38385768,0.113,7,direct
2015,999999,Mercadorias não especificadas,36938628,0.109,8,direct
2015,732690,Outros artigos de ferro ou aço,29954161,0.088,9,direct
2015,271113,Gás natural e outros gases de petróleo,28014459,0.083,10,direct
2015,270900,Petróleo bruto,33142377501,89.967,1,mirror
2015,271019,Combustíveis refinados,666488971,1.809,2,mirror
2015,999999,Mercadorias não especificadas,547289662,1.486,3,mirror
2015,271112,Gás natural e outros gases de petróleo,119217829,0.324,4,mirror
2015,271012,Combustíveis refinados,103119597,0.28,5,mirror
2015,271113,Gás natural e outros gases de petróleo,38436215,0.104,6,mirror
2015,251611,Granito,27778823,0.075,7,mirror
2015,890190,Navios,15639121,0.042,8,mirror
2015,843143,Partes de máquinas de terraplanagem,9073149,0.025,9,mirror
2015,890590,Plataformas e dragas,5670779,0.015,10,mirror
2016,270900,Petróleo bruto,25577532561,91.161,1,direct
2016,710221,Diamantes,978582621,3.488,2,direct
2016,271012,Combustíveis refinados,237226736,0.846,3,direct
2016,270740,Produtos da destilação do alcatrão,93752450,0.334,4,direct
2016,890520,Plataformas e dragas,89420567,0.319,5,direct
2016,730890,Estruturas de ferro ou aço,77388963,0.276,6,direct
2016,271112,Gás natural e outros gases de petróleo,70763041,0.252,7,direct
2016,252329,Cimento,56504423,0.201,8,direct
2016,843143,Partes de máquinas de terraplanagem,55428320,0.198,9,direct
2016,440122,Lenha e resíduos de madeira,54156208,0.193,10,direct
2016,270900,Petróleo bruto,25303998320,89.39,1,mirror
2016,271019,Combustíveis refinados,244885594,0.865,2,mirror
2016,271111,Gás natural e outros gases de petróleo,162995050,0.576,3,mirror
2016,271112,Gás natural e outros gases de petróleo,115389093,0.408,4,mirror
2016,271012,Combustíveis refinados,94247444,0.333,5,mirror
2016,999999,Mercadorias não especificadas,43393748,0.153,6,mirror
2016,271113,Gás natural e outros gases de petróleo,28700722,0.101,7,mirror
2016,251611,Granito,23257180,0.082,8,mirror
2016,841182,Turborreatores e turbinas a gás,12513164,0.044,9,mirror
2016,890400,Rebocadores,9703711,0.034,10,mirror
2017,270900,Petróleo bruto,31057101874,74.508,1,direct
2017,890520,Plataformas e dragas,3478761678,8.346,2,direct
2017,271019,Combustíveis refinados,1994755585,4.786,3,direct
2017,890690,Outros navios,1591121584,3.817,4,direct
2017,890190,Navios,1143527947,2.743,5,direct
2017,710221,Diamantes,1131417345,2.714,6,direct
2017,890590,Plataformas e dragas,218549328,0.524,7,direct
2017,440729,Madeira serrada,91607152,0.22,8,direct
2017,890120,Navios,91141202,0.219,9,direct
2017,843143,Partes de máquinas de terraplanagem,63349654,0.152,10,direct
2017,270900,Petróleo bruto,31630754658,86.162,1,mirror
2017,271111,Gás natural e outros gases de petróleo,1040977736,2.836,2,mirror
2017,271112,Gás natural e outros gases de petróleo,351839753,0.958,3,mirror
2017,271012,Combustíveis refinados,202151177,0.551,4,mirror
2017,890190,Navios,181861682,0.495,5,mirror
2017,890590,Plataformas e dragas,106322324,0.29,6,mirror
2017,271113,Gás natural e outros gases de petróleo,104607138,0.285,7,mirror
2017,271019,Combustíveis refinados,50162179,0.137,8,mirror
2017,999999,Mercadorias não especificadas,38140674,0.104,9,mirror
2017,251611,Granito,20386573,0.056,10,mirror
2018,270900,Petróleo bruto,36539448124,87.726,1,direct
2018,271111,Gás natural e outros gases de petróleo,1387218267,3.331,2,direct
2018,710221,Diamantes,1151925765,2.766,3,direct
2018,271012,Combustíveis refinados,433297767,1.04,4,direct
2018,271112,Gás natural e outros gases de petróleo,312130601,0.749,5,direct
2018,890520,Plataformas e dragas,257439210,0.618,6,direct
2018,890190,Navios,250610532,0.602,7,direct
2018,890690,Outros navios,240091787,0.576,8,direct
2018,890590,Plataformas e dragas,162276315,0.39,9,direct
